"","sr_group","ag_name","all_below_thresh","logtiter","lower","upper","titer"
"242","Wuhan vax. (two doses)","XBC.1.6",FALSE,1.88958053485282,-0.89391547079511,3.8624510297793,"37.0527477827269"
"243","XBB.1.5 vax. (two doses)","Alpha",FALSE,2.55932447750835,-0.127362599732625,4.81745991450746,"58.9431628882179"
"244","XBB.1.5 vax. (two doses)","BA.1",FALSE,6.25414592373957,5.01154644260465,7.59382162404081,"763.282877877109"
"245","XBB.1.5 vax. (two doses)","BA.2",FALSE,8.00129246088781,6.93783699778918,9.02797750605989,"2562.29444359126"
"246","XBB.1.5 vax. (two doses)","BA.2.12.1",FALSE,7.31819750464412,5.6634293941652,9.10467167475723,"1595.86798770623"
"247","XBB.1.5 vax. (two doses)","BA.2.86",FALSE,7.99495055871122,6.85211007205636,9.1606309290329,"2551.0556464349"
"248","XBB.1.5 vax. (two doses)","BA.5",FALSE,7.02106686861198,5.64418522916063,8.46491653632545,"1298.82825864526"
"249","XBB.1.5 vax. (two doses)","BQ.1.1",FALSE,5.90058784938574,4.28303473601428,7.43066986283847,"597.384478949135"
"250","XBB.1.5 vax. (two doses)","Beta",FALSE,2.51053159967527,-0.0367362284699797,4.92393916328871,"56.9830008706525"
"251","XBB.1.5 vax. (two doses)","DV.7.1",FALSE,4.79784854881089,3.72876332435177,5.92509825832765,"278.161056914414"
"252","XBB.1.5 vax. (two doses)","Delta",FALSE,0.308958638922132,-12.3872877715621,4.5327261933679,"12.3881318135008"
"253","XBB.1.5 vax. (two doses)","EG.5.1",FALSE,8.11646448333275,7.12677371614217,9.04917860999287,"2775.23183193618"
"254","XBB.1.5 vax. (two doses)","FL.1.5.1",FALSE,8.26239374476062,7.17219876036841,9.28773061395312,"3070.63611239117"
"255","XBB.1.5 vax. (two doses)","HK.3",FALSE,8.66496324491729,7.91028532752735,9.48299915248679,"4058.95136951429"
"256","XBB.1.5 vax. (two doses)","HV.1",FALSE,8.37739822113766,7.52286555209417,9.25861898457824,"3325.43260170713"
"257","XBB.1.5 vax. (two doses)","JN.1",FALSE,7.36433081984438,5.92587819385017,8.89519748973812,"1647.72402762286"
"258","XBB.1.5 vax. (two doses)","KP.2",FALSE,7.18443893553167,5.13486481303169,9.1691191285581,"1454.55993700209"
"259","XBB.1.5 vax. (two doses)","KP.3",FALSE,6.63307143207492,5.21707242682431,8.13461484150562,"992.552447098632"
"260","XBB.1.5 vax. (two doses)","KZ.1.1.1",FALSE,6.13650427854723,4.24994231705756,7.94290996861959,"703.512561532835"
"261","XBB.1.5 vax. (two doses)","Wuhan",FALSE,6.81643576706521,5.640158537741,8.04100980521562,"1127.07191882828"
"262","XBB.1.5 vax. (two doses)","XBB.1",FALSE,7.52526984017522,6.38689841128788,8.68862187405487,"1842.17950952628"
"263","XBB.1.5 vax. (two doses)","XBB.1.5",FALSE,10.2182069839856,9.01433157303779,11.3533079629196,"11912.0581301983"
"264","XBB.1.5 vax. (two doses)","XBC.1.6",FALSE,8.18130083880221,6.60964407068311,9.78384510168152,"2902.79894140282"
