"","sr_group","ag_name","all_below_thresh","logtiter","lower","upper","titer"
"198","Wuhan conv.","HK.3",FALSE,1.56594869349119,-0.314247748702827,3.00852983753739,"29.6072130210889"
"199","Wuhan conv.","HV.1",FALSE,0.859391747256293,-2.12231399786338,2.40038195493156,"18.1427323603063"
"200","Wuhan conv.","JN.1",TRUE,-5.52491297828583,-198.630551761432,-0.910916796909355,"<20"
"201","Wuhan conv.","KP.2",FALSE,0.473580320121284,-5.54879577920051,2.49883571266165,"13.8855114758366"
"202","Wuhan conv.","KP.3",TRUE,-5.52491297828583,-199.058756432478,-1.26366403220228,"<20"
"203","Wuhan conv.","KZ.1.1.1",TRUE,-5.52491297828583,-202.450341220039,-1.32088857230645,"<20"
"204","Wuhan conv.","Wuhan",FALSE,5.77703286706235,4.49010529633601,7.17290421779189,"548.352943328198"
"205","Wuhan conv.","XBB.1",FALSE,3.03543116637889,1.55135348324867,4.53577390101953,"81.9890455718762"
"206","Wuhan conv.","XBB.1.5",FALSE,2.65772971195623,1.3392063431773,4.01752240845248,"63.1039236787073"
"207","Wuhan conv.","XBC.1.6",FALSE,1.2296166198412,-2.38018372570804,3.29310532706325,"23.4504664559604"
"208","Wuhan vax. (single dose)","Alpha",FALSE,4.48478855640911,2.6120765063218,6.34517012034756,"223.900920829114"
"209","Wuhan vax. (single dose)","BA.1",FALSE,0.604657624862289,-4.59534733365761,2.98768097832847,"15.2061784292418"
"210","Wuhan vax. (single dose)","BA.2",FALSE,1.12917723883653,-1.48041405818641,3.13848982259683,"21.8733961882232"
"211","Wuhan vax. (single dose)","BA.2.12.1",TRUE,-5.43645276175999,-197.778696085226,-0.860760339670733,"<20"
